Region,Province,City,EMP_w_2024,months_observed_2024,quality_flag,projection_note,DEM_Region_std,DEM_geo_source_for_demand,DEM_households_single_duplex_2020,DEM_units_single_duplex_2020,DEM_single_house_households_2020,DEM_single_house_occupied_units_2020,DEM_duplex_households_2020,DEM_duplex_occupied_units_2020,DEM_CAGR_occ_2015_2020,DEM_households_single_duplex_2024,DEM_units_single_duplex_2024,DEM_single_house_households_2024,DEM_single_house_occupied_units_2024,DEM_duplex_households_2024,DEM_duplex_occupied_units_2024,DEM_CAGR_occ_2015_2020.1,DEM_growth_rate_used_value,DEM_growth_rate_used_basis,DEM_growth_rate_geo_source,DEM_years_used_from,DEM_years_used_to,GRDP_city_raw,GRDP_grdp_pc_2024_const,GRDP_geo_source_for_grdp,INC_income_per_hh_2018,INC_income_per_hh_2021,INC_income_per_hh_2023p,INC_income_total_2023p_millions,INC_geo_source_for_income,INC_cagr_21_23p,INC_cagr_18_23p,INC_growth_rate_used_income,INC_years_used_income,INC_growth_rate_geo_source_income,INC_switched_to_longer_cagr,INC_switch_reason,INC_income_per_hh_2024,INC_qa_flag_missing_any_cagr,INC_qa_flag_nonpositive_2024,RISK_Risk_Gate,RISK_Risk_Gate_Reasons,RISK_Fault_Distance_km,RISK_Nearest_Fault_Name,RISK_Flood_Level_Num,RISK_StormSurge_Level_Num,RISK_Landslide_Level_Num,RISK_events_50km,RISK_events_50km_per_year,RISK_m5plus_50km,RISK_avg_mag_50km,RISK_avg_depth_km_50km,RISK_EarthquakeRisk,RISK_HydroMean,RISK_HazardSafetyIndex,RISK_Flood_Level_Tip,RISK_StormSurge_Level_Tip,RISK_Landslide_Level_Tip,RISK_Risk_Gate_Tip,RISK_Risk_Gate_Reasons_ASCII,PRICE_median_2024_final,price_source_flag,Amort_1yr,Amort_3yr,Amort_5yr,Amort_10yr,Amort_15yr,Amort_20yr,Amort_25yr,Amort_30yr,rate_snapshot_date,rate_1yr,rate_3yr,rate_5yr,rate_10yr,rate_15yr,rate_20yr,rate_25yr,rate_30yr,MonthlyIncome,IPR_1yr,IPR_3yr,IPR_5yr,IPR_10yr,IPR_15yr,IPR_20yr,IPR_25yr,IPR_30yr,AffordabilityScore,EconomyScore,DemandScore,HazardSafety_NoFault,ProfitabilityScore,FinalCityScore
Region III (Central Luzon),Pampanga,Mabalacat City,140359,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region III (Central Luzon),province,533432,501581,510491,479636,22941,21945,0.028605307,597137,561482,571456,536917,25681,24566,0.028605307,0.028605307,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,Mabalacat City,191874,region,333400,372140,431510,251756.6,province,0.076817874,0.052943466,0.076817874,2021–2023p,province,False,,464657.6808,False,False,REVIEW,Elevated earthquake activity: M≥5 count ≥ 3 (=3),28.0,Care Fault,1,1,1,617,67,3,2.16,42.64,0.471092409,0.333333333,0.611563036,Flood Level 1 (Low): up to 0.5 m; usually minor. Depth and velocity are both low.,Storm Surge 1 (Low): 0.2 to 0.5 m and low depth x velocity (<0.5 m2/s).,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,"REVIEW: see Risk_Gate_Reasons_ASCII for specific triggers (fault crossing or <=1 km, hydro L3, high quake activity).",Elevated earthquake activity: M5 count  3 (=3),2706500.0,city_median>=5,232627.9089412809,82643.9018148274,52955.780153989144,31599.399045044847,25475.62825603366,23487.635811038177,22944.968743461948,23253.014162370117,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,38721.473399999995,0.16645239849434373,0.46853394563533124,0.7312039080040466,1.2253863861398964,1.5199418444500652,1.6485896542129868,1.6875801328355908,1.6652238341927377,0.8731389922605423,0.04510385756676558,0.684446670055411,0.7991127212332862,0.5342298399609063,0.6666712805970962
Region III (Central Luzon),Pampanga,San Fernando City,215250,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region III (Central Luzon),province,533432,501581,510491,479636,22941,21945,0.028605307,597137,561482,571456,536917,25681,24566,0.028605307,0.028605307,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,San Fernando City,191874,region,333400,372140,431510,251756.6,province,0.076817874,0.052943466,0.076817874,2021–2023p,province,False,,464657.6808,False,False,REVIEW,Elevated earthquake activity: M≥5 count ≥ 3 (=3),37.2,Care Fault,1,1,1,475,52,3,2.18,39.67,0.382554409,0.333333333,0.646978236,Flood Level 1 (Low): up to 0.5 m; usually minor. Depth and velocity are both low.,Storm Surge 1 (Low): 0.2 to 0.5 m and low depth x velocity (<0.5 m2/s).,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,"REVIEW: see Risk_Gate_Reasons_ASCII for specific triggers (fault crossing or <=1 km, hydro L3, high quake activity).",Elevated earthquake activity: M5 count  3 (=3),8300000.0,city_median>=5,713397.9841908854,253443.33458823847,162399.03021544794,96905.60209638729,78125.88750233858,72029.32836933932,70365.13599509852,71309.8162008764,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,38721.473399999995,0.05427752006324594,0.15278158118819565,0.23843414180878944,0.39957930772140116,0.49562922915712065,0.5375792649551143,0.550293449339702,0.543003410511162,0.2677147473149577,0.06976850647319002,0.684446670055411,0.8011130224814755,0.34064330794785286,0.5708781652146642
Region III (Central Luzon),Tarlac,Tarlac City,124946,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region III (Central Luzon),province,348934,340007,335164,326486,13770,13521,0.028605307,390605,380612,375191,365477,15414,15136,0.028605307,0.028605307,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,Tarlac City,191874,region,280110,305770,367820,134488.68,province,0.096781796,0.055993744,0.096781796,2021–2023p,province,False,,403418.28,False,False,REVIEW,Active fault trace crosses city — micro-siting required (avoid rupture buffer),0.0,Care Fault,1,1,1,421,45,2,2.21,46.71,0.736257821,0.333333333,0.505496872,Flood Level 1 (Low): up to 0.5 m; usually minor. Depth and velocity are both low.,Storm Surge 1 (Low): 0.2 to 0.5 m and low depth x velocity (<0.5 m2/s).,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,"REVIEW: see Risk_Gate_Reasons_ASCII for specific triggers (fault crossing or <=1 km, hydro L3, high quake activity).",Active fault trace crosses city  micro-siting required (avoid rupture buffer),5705000.0,city_median>=5,490353.6746757833,174204.12335251813,111624.87558784705,66608.00722408308,53699.78171094477,49509.31546350371,48365.433837594835,49014.75920795179,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,33618.19,0.06855906611126754,0.1929815974101284,0.301171130744446,0.5047169462209172,0.6260396025622603,0.6790275665350692,0.6950871176486443,0.6858789177637342,0.3447943426192666,0.04002773048080438,0.4568765507279929,0.8607780099438445,0.280566207942688,0.5706721089432663
Region III (Central Luzon),Zambales,Olongapo City,128101,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region III (Central Luzon),city,50087,48302,45367,43788,4720,4514,0.028605307,56069,54070,50785,49017,5284,5053,0.028605307,0.028605307,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,Olongapo City,191874,region,382060,335530,385440,24236.46,city,0.071797434,0.001763127,0.071797434,2021–2023p,city,False,,413113.6029,False,False,REVIEW,High hydro hazard: StormSurge L3,34.8,Iba Fault,2,3,1,882,95,1,2.17,35.68,0.437513609,0.833333333,0.424994556,Flood Level 2 (Medium): 0.5 to 1.5 m or stronger flow; design for raised floors and drainage.,Storm Surge 3 (High): >1.5 m or depth x velocity >1.5 m2/s; elevate or avoid exposed coast.,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,"REVIEW: see Risk_Gate_Reasons_ASCII for specific triggers (fault crossing or <=1 km, hydro L3, high quake activity).",High hydro hazard: StormSurge L3,6262000.0,inherit_region,538228.6960244969,191212.3085772951,122523.22014567893,73111.19040091294,58942.68765537881,54343.09087334974,53087.52790377193,53800.24928311903,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,34426.133575,0.06396190658224052,0.1800414096307178,0.2809764021388571,0.4708736567715648,0.5840611438738567,0.6334960529799903,0.6484787469742772,0.6398879937123624,0.3199827994673375,0.04106680015940086,0.046022335515886,0.5650015593243282,0.13569064504754144,0.3503461021859348
Region IV-A (CALABARZON),Batangas,Batangas City,109530,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region IV-A (CALABARZON),province,645129,607384,610659,574697,34470,32687,0.029918329,725868,683399,687084,646621,38784,36778,0.029918329,0.029918329,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,Batangas City,192048,region,360560,356560,402170,327130.55,province,0.062034256,0.022083613,0.062034256,2021–2023p,province,False,,427118.3166,False,False,REVIEW,Elevated earthquake activity: events/yr ≥ 140 (=316.0) and M≥5 count ≥ 3 (=4),10.5,Lubang Fault,1,1,1,2946,316,4,2.24,49.2,0.81537688,0.333333333,0.473849248,Flood Level 1 (Low): up to 0.5 m; usually minor. Depth and velocity are both low.,Storm Surge 1 (Low): 0.2 to 0.5 m and low depth x velocity (<0.5 m2/s).,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,"REVIEW: see Risk_Gate_Reasons_ASCII for specific triggers (fault crossing or <=1 km, hydro L3, high quake activity).",Elevated earthquake activity: events/yr  140 (=316.0) and M5 count  3 (=4),4332483.0,city_median>=5,372383.69141461205,132293.84802010303,84770.00453312224,50583.35827558582,40780.611983589675,37598.29405561209,36729.60909535572,37222.71884619537,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,35593.19305,0.09558204043466162,0.2690464717950554,0.41987956997327575,0.7036542108588931,0.8727969326287424,0.9466704259867131,0.969059947183064,0.9562222791159188,0.4906412920855319,0.035173972207969764,0.8378422925358712,0.6512528009777958,0.4545525189431243,0.5529026599604601
Region IV-A (CALABARZON),Batangas,Lipa City,239550,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region IV-A (CALABARZON),province,645129,607384,610659,574697,34470,32687,0.029918329,725868,683399,687084,646621,38784,36778,0.029918329,0.029918329,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,Lipa City,192048,region,360560,356560,402170,327130.55,province,0.062034256,0.022083613,0.062034256,2021–2023p,province,False,,427118.3166,False,False,REVIEW,Elevated earthquake activity: events/yr ≥ 140 (=176.0),21.6,Valley Fault System,1,1,1,1631,176,2,2.33,19.7,0.690193928,0.333333333,0.523922429,Flood Level 1 (Low): up to 0.5 m; usually minor. Depth and velocity are both low.,Storm Surge 1 (Low): 0.2 to 0.5 m and low depth x velocity (<0.5 m2/s).,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,"REVIEW: see Risk_Gate_Reasons_ASCII for specific triggers (fault crossing or <=1 km, hydro L3, high quake activity).",Elevated earthquake activity: events/yr  140 (=176.0),5026399.0,city_median>=5,432026.85714928707,153482.81006397438,98347.26784046958,58685.086924298674,47312.27503805628,43620.258323652866,42612.439662726174,43184.52877617698,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,35593.19305,0.08238652866365842,0.23190344922121325,0.3619133894775419,0.6065117207019518,0.7523035622651865,0.8159785021424271,0.8352770536424831,0.8242116808655606,0.4194231828050547,0.07799484054746726,0.8378422925358712,0.7570214848350733,0.4450867719627977,0.6010541283989355
Region IV-A (CALABARZON),Batangas,Tanauan City,109435,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region IV-A (CALABARZON),province,645129,607384,610659,574697,34470,32687,0.029918329,725868,683399,687084,646621,38784,36778,0.029918329,0.029918329,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,Tanauan City,192048,region,360560,356560,402170,327130.55,province,0.062034256,0.022083613,0.062034256,2021–2023p,province,False,,427118.3166,False,False,REVIEW,Elevated earthquake activity: events/yr ≥ 140 (=150.0),8.5,Valley Fault System,2,1,1,1378,150,2,2.35,19.85,0.80591012,0.5,0.410969285,Flood Level 2 (Medium): 0.5 to 1.5 m or stronger flow; design for raised floors and drainage.,Storm Surge 1 (Low): 0.2 to 0.5 m and low depth x velocity (<0.5 m2/s).,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,"REVIEW: see Risk_Gate_Reasons_ASCII for specific triggers (fault crossing or <=1 km, hydro L3, high quake activity).",Elevated earthquake activity: events/yr  140 (=150.0),2180000.0,city_median>=5,187374.4103055579,66567.04450630842,42654.203116828496,25452.314767484855,20519.81141627688,18918.54648736864,18481.445357748773,18729.56618288079,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,35593.19305,0.18995759875618531,0.5346969106706684,0.8344592197048293,1.398426562580078,1.7345770059936565,1.8813915262340337,1.9258879574089551,1.9003746644454005,1.0,0.03514268484839238,0.8378422925358712,0.6691226113307804,0.6243283257947545,0.6467254685627675
Region IV-A (CALABARZON),Cavite,Bacoor City,140140,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region IV-A (CALABARZON),province,767938,721929,662914,621682,105024,100247,0.029918329,864047,812280,745879,699487,118168,112793,0.029918329,0.029918329,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,Bacoor City,192048,region,394680,392610,457620,527020.97,province,0.079622234,0.030034984,0.079622234,2021–2023p,province,False,,494056.7266,False,False,REVIEW,High hydro hazard: StormSurge L3,5.0,Valley Fault System,2,3,1,404,51,0,2.32,23.03,0.761641842,0.833333333,0.295343263,Flood Level 2 (Medium): 0.5 to 1.5 m or stronger flow; design for raised floors and drainage.,Storm Surge 3 (High): >1.5 m or depth x velocity >1.5 m2/s; elevate or avoid exposed coast.,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,"REVIEW: see Risk_Gate_Reasons_ASCII for specific triggers (fault crossing or <=1 km, hydro L3, high quake activity).",High hydro hazard: StormSurge L3,9779200.0,city_median>=5,840537.5381927118,298611.21175967494,191341.27666059142,114175.81494228804,92049.23844130957,84866.16963728229,82905.39011123705,84018.42826404945,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,41171.39388333333,0.04898221913069858,0.13787624932337922,0.21517256810387414,0.3605964529716215,0.44727576871354713,0.48513316978131243,0.4966069615991462,0.4900281370884691,0.2391352327776068,0.045255088804431985,1.0,0.6094515093264183,0.42813010719401295,0.5187908082602156
Region IV-A (CALABARZON),Cavite,Cavite City,112393,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region IV-A (CALABARZON),province,767938,721929,662914,621682,105024,100247,0.029918329,864047,812280,745879,699487,118168,112793,0.029918329,0.029918329,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,Cavite City,192048,region,394680,392610,457620,527020.97,province,0.079622234,0.030034984,0.079622234,2021–2023p,province,False,,494056.7266,False,False,REVIEW,High hydro hazard: StormSurge L3,14.5,Valley Fault System,1,3,1,330,36,0,2.31,29.84,0.645681719,0.666666667,0.408393979,Flood Level 1 (Low): up to 0.5 m; usually minor. Depth and velocity are both low.,Storm Surge 3 (High): >1.5 m or depth x velocity >1.5 m2/s; elevate or avoid exposed coast.,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,"REVIEW: see Risk_Gate_Reasons_ASCII for specific triggers (fault crossing or <=1 km, hydro L3, high quake activity).",High hydro hazard: StormSurge L3,5234791.0,inherit_province,449938.47554946865,159846.1309533132,102424.69660006686,61118.141410090284,49273.81840533186,45428.73251612797,44379.130195291305,44974.937838554455,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,41171.39388333333,0.09150449699384894,0.25756891103831847,0.4019674477933133,0.6736362221338122,0.8355632913336025,0.9062853309569397,0.9277197119943031,0.9154297006729698,0.46863419305040205,0.03611687442344416,1.0,0.7273898835018842,0.5015836891579487,0.6144867863299164
Region IV-A (CALABARZON),Cavite,City of Carmona,120984,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region IV-A (CALABARZON),province,767938,721929,662914,621682,105024,100247,0.029918329,864047,812280,745879,699487,118168,112793,0.029918329,0.029918329,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,City of Carmona,192048,region,394680,392610,457620,527020.97,province,0.079622234,0.030034984,0.079622234,2021–2023p,province,False,,494056.7266,False,False,REVIEW,Active fault trace crosses city — micro-siting required (avoid rupture buffer),0.0,Valley Fault System,2,1,1,972,124,0,2.35,19.88,0.871447391,0.5,0.384754377,Flood Level 2 (Medium): 0.5 to 1.5 m or stronger flow; design for raised floors and drainage.,Storm Surge 1 (Low): 0.2 to 0.5 m and low depth x velocity (<0.5 m2/s).,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,"REVIEW: see Risk_Gate_Reasons_ASCII for specific triggers (fault crossing or <=1 km, hydro L3, high quake activity).",Active fault trace crosses city  micro-siting required (avoid rupture buffer),5234791.0,inherit_province,449938.47554946865,159846.1309533132,102424.69660006686,61118.141410090284,49273.81840533186,45428.73251612797,44379.130195291305,44974.937838554455,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,41171.39388333333,0.09150449699384894,0.25756891103831847,0.4019674477933133,0.6736362221338122,0.8355632913336025,0.9062853309569397,0.9277197119943031,0.9154297006729698,0.46863419305040205,0.038946239751121624,1.0,0.7710281786494658,0.5025268109338412,0.6367774947916536
Region IV-A (CALABARZON),Cavite,Dasmarinas City,218142,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region IV-A (CALABARZON),province,767938,721929,662914,621682,105024,100247,0.029918329,864047,812280,745879,699487,118168,112793,0.029918329,0.029918329,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,Dasmariñas City,192048,region,394680,392610,457620,527020.97,province,0.079622234,0.030034984,0.079622234,2021–2023p,province,False,,494056.7266,False,False,PASS,Fault distance > 1 km; hydro hazards < Level 3; quake frequency/severity below REVIEW thresholds,14.5,Valley Fault System,1,1,1,216,28,0,2.17,20.75,0.6152836,0.333333333,0.55388656,Flood Level 1 (Low): up to 0.5 m; usually minor. Depth and velocity are both low.,Storm Surge 1 (Low): 0.2 to 0.5 m and low depth x velocity (<0.5 m2/s).,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,PASS: fault distance > 1 km; all hazards below Level 3; quake metrics below review thresholds.,Fault distance > 1 km; hydro hazards < Level 3; quake frequency/severity below REVIEW thresholds,9500000.0,city_median>=5,816539.8614233027,290085.74440822477,185878.40807792236,110916.05059225053,89421.19653882127,82443.20716972573,80538.40866908868,81619.66914558141,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,41171.39388333333,0.05042178077083448,0.14192835972454634,0.22149637663172697,0.3711941929368507,0.4604209681477389,0.4993909783079378,0.51120197882846,0.5044298061279534,0.24690475774809503,0.07094431640185918,1.0,0.9162244843115384,0.4392830247166514,0.6777537545140949
Region IV-A (CALABARZON),Cavite,General Trias City,292940,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region IV-A (CALABARZON),province,767938,721929,662914,621682,105024,100247,0.029918329,864047,812280,745879,699487,118168,112793,0.029918329,0.029918329,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,General Trias City,192048,region,394680,392610,457620,527020.97,province,0.079622234,0.030034984,0.079622234,2021–2023p,province,False,,494056.7266,False,False,PASS,Fault distance > 1 km; hydro hazards < Level 3; quake frequency/severity below REVIEW thresholds,13.1,Valley Fault System,1,1,1,904,97,0,2.34,32.49,0.703266196,0.333333333,0.518693522,Flood Level 1 (Low): up to 0.5 m; usually minor. Depth and velocity are both low.,Storm Surge 1 (Low): 0.2 to 0.5 m and low depth x velocity (<0.5 m2/s).,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,PASS: fault distance > 1 km; all hazards below Level 3; quake metrics below review thresholds.,Fault distance > 1 km; hydro hazards < Level 3; quake frequency/severity below REVIEW thresholds,4058400.0,city_median>=5,348825.82880003494,123924.63001119363,79407.25593088844,47383.336813009424,38200.73516138444,35219.73810290683,34406.008183434686,34867.922658992386,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,41171.39388333333,0.11802851304034286,0.3322293064713163,0.51848402769599,0.8689002643652871,1.0777644385480782,1.1689863724436749,1.1966338455722378,1.1807813813856585,0.611788191632507,0.09557833662996049,1.0,0.9038908924179015,0.5691221760874892,0.7365065342526953
Region IV-A (CALABARZON),Cavite,Imus City,139681,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region IV-A (CALABARZON),province,767938,721929,662914,621682,105024,100247,0.029918329,864047,812280,745879,699487,118168,112793,0.029918329,0.029918329,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,Imus City,192048,region,394680,392610,457620,527020.97,province,0.079622234,0.030034984,0.079622234,2021–2023p,province,False,,494056.7266,False,False,PASS,Fault distance > 1 km; hydro hazards < Level 3; quake frequency/severity below REVIEW thresholds,9.2,Valley Fault System,1,1,1,625,80,0,2.34,22.48,0.74636825,0.333333333,0.5014527,Flood Level 1 (Low): up to 0.5 m; usually minor. Depth and velocity are both low.,Storm Surge 1 (Low): 0.2 to 0.5 m and low depth x velocity (<0.5 m2/s).,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,PASS: fault distance > 1 km; all hazards below Level 3; quake metrics below review thresholds.,Fault distance > 1 km; hydro hazards < Level 3; quake frequency/severity below REVIEW thresholds,5234791.0,city_median>=5,449938.47554946865,159846.1309533132,102424.69660006686,61118.141410090284,49273.81840533186,45428.73251612797,44379.130195291305,44974.937838554455,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,41171.39388333333,0.09150449699384894,0.25756891103831847,0.4019674477933133,0.6736362221338122,0.8355632913336025,0.9062853309569397,0.9277197119943031,0.9154297006729698,0.46863419305040205,0.04510392145657912,1.0,0.8953304407314093,0.5045793715023271,0.6999549061168682
Region IV-A (CALABARZON),Cavite,Tagaytay City,18787,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region IV-A (CALABARZON),province,767938,721929,662914,621682,105024,100247,0.029918329,864047,812280,745879,699487,118168,112793,0.029918329,0.029918329,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,Tagaytay City,192048,region,394680,392610,457620,527020.97,province,0.079622234,0.030034984,0.079622234,2021–2023p,province,False,,494056.7266,False,False,REVIEW,Elevated earthquake activity: events/yr ≥ 140 (=205.0) and M≥5 count ≥ 3 (=4),3.4,Valley Fault System,1,1,1,1910,205,4,2.26,39.64,0.833290049,0.333333333,0.46668398,Flood Level 1 (Low): up to 0.5 m; usually minor. Depth and velocity are both low.,Storm Surge 1 (Low): 0.2 to 0.5 m and low depth x velocity (<0.5 m2/s).,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,"REVIEW: see Risk_Gate_Reasons_ASCII for specific triggers (fault crossing or <=1 km, hydro L3, high quake activity).",Elevated earthquake activity: events/yr  140 (=205.0) and M5 count  3 (=4),16500000.0,city_median>=5,1418200.8119457364,503833.1350248115,322841.44560902304,192643.66681811932,155310.4992516369,143190.83350531312,139882.49926736456,141760.47798969405,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,41171.39388333333,0.029030722261995604,0.08171632832625395,0.12752821684857008,0.213717868660611,0.26509086044869823,0.2875281390257824,0.2943284120527497,0.29042928231609433,0.1314540826287509,0.0052886156802738685,1.0,0.6862921457165361,0.3789142327696749,0.5326031892431055
Region IV-A (CALABARZON),Cavite,Trece Martires City,46116,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region IV-A (CALABARZON),province,767938,721929,662914,621682,105024,100247,0.029918329,864047,812280,745879,699487,118168,112793,0.029918329,0.029918329,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,Trece Martires City,192048,region,394680,392610,457620,527020.97,province,0.079622234,0.030034984,0.079622234,2021–2023p,province,False,,494056.7266,False,False,REVIEW,Elevated earthquake activity: events/yr ≥ 140 (=160.0),15.0,Valley Fault System,1,1,1,1485,160,1,2.26,50.19,0.674159818,0.333333333,0.530336073,Flood Level 1 (Low): up to 0.5 m; usually minor. Depth and velocity are both low.,Storm Surge 1 (Low): 0.2 to 0.5 m and low depth x velocity (<0.5 m2/s).,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,"REVIEW: see Risk_Gate_Reasons_ASCII for specific triggers (fault crossing or <=1 km, hydro L3, high quake activity).",Elevated earthquake activity: events/yr  140 (=160.0),2631935.0,city_median>=5,226218.9305447516,80367.03407463801,51496.83031205964,30728.824801633145,24773.76599077921,22840.543417079167,22312.827012681886,22612.385675018508,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,41171.39388333333,0.18199800425273704,0.5122920654891515,0.7994937481364115,1.3398297575358362,1.6618948406413991,1.8025575456557286,1.8451894894328202,1.8207452532891417,0.9570409029212081,0.014289165679121175,1.0,0.8590062293348055,0.6571100228667764,0.758058126100791
Region IV-A (CALABARZON),Laguna,Binan City,200092,8,A,ETS-only monthly projection; EMP_w_2024 = mean of 12 months,Region IV-A (CALABARZON),province,679825,625229,616880,567636,62945,57593,0.029918329,764906,703478,694084,638677,70823,64801,0.029918329,0.029918329,PSA Occupied Housing Units CAGR (2015-2020),region_fallback,2020,2024,Biñan City,192048,region,400740,347150,441890,440820.18,province,0.12823223,0.019741974,0.12823223,2021–2023p,province,False,,498554.5401,False,False,PASS,Fault distance > 1 km; hydro hazards < Level 3; quake frequency/severity below REVIEW thresholds,1.1,Valley Fault System,2,1,1,1033,132,0,2.34,20.14,0.862698652,0.5,0.388253873,Flood Level 2 (Medium): 0.5 to 1.5 m or stronger flow; design for raised floors and drainage.,Storm Surge 1 (Low): 0.2 to 0.5 m and low depth x velocity (<0.5 m2/s).,Landslide 1 (Low): build only with ongoing monitoring and good drainage.,PASS: fault distance > 1 km; all hazards below Level 3; quake metrics below review thresholds.,Fault distance > 1 km; hydro hazards < Level 3; quake frequency/severity below REVIEW thresholds,3953040.0,city_median>=5,339769.97197902866,120707.42642899882,77345.76655456318,46153.21943507263,37209.00702798126,34305.3995442329,33512.79484265835,33962.71757044728,2025-10-15,0.0575,0.0625,0.065,0.07125,0.0775,0.085,0.09125,0.0975,41546.211675,0.12227746740834508,0.3441893585515043,0.537149135960679,0.9001801430872299,1.1165632999493147,1.2110691677393495,1.239711933011207,1.2232887897978901,0.6347204205418172,0.06499971808215506,0.8631056332003,0.7678036817306244,0.520941923941424,0.6443728028360243
